"fecha","Type","Count"
2000-03-01,"Pornography offences",2
2000-04-01,"Pornography offences",6
2000-05-01,"Pornography offences",4
2000-06-01,"Pornography offences",5
2000-07-01,"Pornography offences",4
2000-08-01,"Pornography offences",4
2000-09-01,"Pornography offences",2
2000-10-01,"Pornography offences",10
2000-11-01,"Pornography offences",2
2000-12-01,"Pornography offences",3
2001-01-01,"Pornography offences",6
2001-02-01,"Pornography offences",1
2001-03-01,"Pornography offences",12
2001-04-01,"Pornography offences",8
2001-05-01,"Pornography offences",3
2001-06-01,"Pornography offences",6
2001-07-01,"Pornography offences",3
2001-08-01,"Pornography offences",2
2001-09-01,"Pornography offences",4
2001-10-01,"Pornography offences",6
2001-11-01,"Pornography offences",6
2001-12-01,"Pornography offences",5
2002-01-01,"Pornography offences",6
2002-02-01,"Pornography offences",7
2002-03-01,"Pornography offences",10
2002-04-01,"Pornography offences",8
2002-05-01,"Pornography offences",7
2002-06-01,"Pornography offences",5
2002-07-01,"Pornography offences",6
2002-08-01,"Pornography offences",3
2002-09-01,"Pornography offences",8
2002-10-01,"Pornography offences",9
2002-11-01,"Pornography offences",6
2002-12-01,"Pornography offences",5
2003-01-01,"Pornography offences",5
2003-02-01,"Pornography offences",10
2003-03-01,"Pornography offences",2
2003-04-01,"Pornography offences",9
2003-05-01,"Pornography offences",8
2003-06-01,"Pornography offences",6
2003-07-01,"Pornography offences",22
2003-08-01,"Pornography offences",12
2003-09-01,"Pornography offences",4
2003-10-01,"Pornography offences",11
2003-11-01,"Pornography offences",5
2003-12-01,"Pornography offences",4
2004-01-01,"Pornography offences",17
2004-02-01,"Pornography offences",8
2004-03-01,"Pornography offences",9
2004-04-01,"Pornography offences",4
2004-05-01,"Pornography offences",9
2004-06-01,"Pornography offences",7
2004-07-01,"Pornography offences",12
2004-08-01,"Pornography offences",6
2004-09-01,"Pornography offences",53
2004-10-01,"Pornography offences",50
2004-11-01,"Pornography offences",16
2004-12-01,"Pornography offences",12
2005-01-01,"Pornography offences",10
2005-02-01,"Pornography offences",9
2005-03-01,"Pornography offences",20
2005-04-01,"Pornography offences",6
2005-05-01,"Pornography offences",9
2005-06-01,"Pornography offences",6
2005-07-01,"Pornography offences",8
2005-08-01,"Pornography offences",11
2005-09-01,"Pornography offences",15
2005-10-01,"Pornography offences",9
2005-11-01,"Pornography offences",10
2005-12-01,"Pornography offences",4
2006-01-01,"Pornography offences",5
2006-02-01,"Pornography offences",8
2006-03-01,"Pornography offences",9
2006-04-01,"Pornography offences",6
2006-05-01,"Pornography offences",7
2006-06-01,"Pornography offences",16
2006-07-01,"Pornography offences",27
2006-08-01,"Pornography offences",16
2006-09-01,"Pornography offences",8
2006-10-01,"Pornography offences",13
2006-11-01,"Pornography offences",12
2006-12-01,"Pornography offences",9
2007-01-01,"Pornography offences",8
2007-02-01,"Pornography offences",6
2007-03-01,"Pornography offences",10
2007-04-01,"Pornography offences",5
2007-05-01,"Pornography offences",11
2007-06-01,"Pornography offences",7
2007-07-01,"Pornography offences",11
2007-08-01,"Pornography offences",22
2007-09-01,"Pornography offences",32
2007-10-01,"Pornography offences",15
2007-11-01,"Pornography offences",13
2007-12-01,"Pornography offences",41
2008-01-01,"Pornography offences",12
2008-02-01,"Pornography offences",25
2008-03-01,"Pornography offences",12
2008-04-01,"Pornography offences",12
2008-05-01,"Pornography offences",14
2008-06-01,"Pornography offences",13
2008-07-01,"Pornography offences",10
2008-08-01,"Pornography offences",16
2008-09-01,"Pornography offences",16
2008-10-01,"Pornography offences",26
2008-11-01,"Pornography offences",26
2008-12-01,"Pornography offences",19
2009-01-01,"Pornography offences",19
2009-02-01,"Pornography offences",22
2009-03-01,"Pornography offences",34
2009-04-01,"Pornography offences",25
2009-05-01,"Pornography offences",18
2009-06-01,"Pornography offences",17
2009-07-01,"Pornography offences",13
2009-08-01,"Pornography offences",30
2009-09-01,"Pornography offences",37
2009-10-01,"Pornography offences",25
2009-11-01,"Pornography offences",27
2009-12-01,"Pornography offences",17
2010-01-01,"Pornography offences",17
2010-02-01,"Pornography offences",24
2010-03-01,"Pornography offences",28
2010-04-01,"Pornography offences",17
2010-05-01,"Pornography offences",27
2010-06-01,"Pornography offences",30
2010-07-01,"Pornography offences",19
2010-08-01,"Pornography offences",26
2010-09-01,"Pornography offences",24
2010-10-01,"Pornography offences",16
2010-11-01,"Pornography offences",19
2010-12-01,"Pornography offences",11
2011-01-01,"Pornography offences",40
2011-02-01,"Pornography offences",28
2011-03-01,"Pornography offences",23
2011-04-01,"Pornography offences",28
2011-05-01,"Pornography offences",28
2011-06-01,"Pornography offences",32
2011-07-01,"Pornography offences",17
2011-08-01,"Pornography offences",27
2011-09-01,"Pornography offences",27
2011-10-01,"Pornography offences",21
2011-11-01,"Pornography offences",33
2011-12-01,"Pornography offences",27
2012-01-01,"Pornography offences",25
2012-02-01,"Pornography offences",34
2012-03-01,"Pornography offences",27
2012-04-01,"Pornography offences",34
2012-05-01,"Pornography offences",35
2012-06-01,"Pornography offences",29
2012-07-01,"Pornography offences",28
2012-08-01,"Pornography offences",36
2012-09-01,"Pornography offences",28
2012-10-01,"Pornography offences",45
2012-11-01,"Pornography offences",23
2012-12-01,"Pornography offences",14
2013-01-01,"Pornography offences",34
2013-02-01,"Pornography offences",31
2013-03-01,"Pornography offences",45
2013-04-01,"Pornography offences",34
2013-05-01,"Pornography offences",53
2013-06-01,"Pornography offences",28
2013-07-01,"Pornography offences",40
2013-08-01,"Pornography offences",50
2013-09-01,"Pornography offences",46
2013-10-01,"Pornography offences",40
2013-11-01,"Pornography offences",38
2013-12-01,"Pornography offences",40
2014-01-01,"Pornography offences",60
2014-02-01,"Pornography offences",54
2014-03-01,"Pornography offences",49
2014-04-01,"Pornography offences",40
2014-05-01,"Pornography offences",43
2014-06-01,"Pornography offences",37
2014-07-01,"Pornography offences",39
2014-08-01,"Pornography offences",42
2014-09-01,"Pornography offences",36
2014-10-01,"Pornography offences",39
2014-11-01,"Pornography offences",43
2014-12-01,"Pornography offences",42
2015-01-01,"Pornography offences",35
2015-02-01,"Pornography offences",45
2015-03-01,"Pornography offences",59
2015-04-01,"Pornography offences",31
2015-05-01,"Pornography offences",44
2015-06-01,"Pornography offences",43
2015-07-01,"Pornography offences",48
2015-08-01,"Pornography offences",58
2015-09-01,"Pornography offences",54
2015-10-01,"Pornography offences",55
2015-11-01,"Pornography offences",63
2015-12-01,"Pornography offences",47
2016-01-01,"Pornography offences",40
2016-02-01,"Pornography offences",51
2016-03-01,"Pornography offences",53
2016-04-01,"Pornography offences",45
2016-05-01,"Pornography offences",48
2016-06-01,"Pornography offences",50
2016-07-01,"Pornography offences",40
2016-08-01,"Pornography offences",69
2016-09-01,"Pornography offences",55
2016-10-01,"Pornography offences",45
2016-11-01,"Pornography offences",44
2016-12-01,"Pornography offences",43
2017-01-01,"Pornography offences",44
2017-02-01,"Pornography offences",54
2017-03-01,"Pornography offences",56
2017-04-01,"Pornography offences",43
2017-05-01,"Pornography offences",53
2017-06-01,"Pornography offences",52
2017-07-01,"Pornography offences",57
2017-08-01,"Pornography offences",54
2017-09-01,"Pornography offences",50
2017-10-01,"Pornography offences",58
2017-11-01,"Pornography offences",51
2017-12-01,"Pornography offences",37
2018-01-01,"Pornography offences",56
2018-02-01,"Pornography offences",59
2018-03-01,"Pornography offences",64
2018-04-01,"Pornography offences",46
2018-05-01,"Pornography offences",52
2018-06-01,"Pornography offences",60
2018-07-01,"Pornography offences",57
2018-08-01,"Pornography offences",54
2018-09-01,"Pornography offences",60
2018-10-01,"Pornography offences",59
2018-11-01,"Pornography offences",74
2018-12-01,"Pornography offences",54
2019-01-01,"Pornography offences",38
2019-02-01,"Pornography offences",52
2019-03-01,"Pornography offences",57
2019-04-01,"Pornography offences",48
2019-05-01,"Pornography offences",69
2019-06-01,"Pornography offences",59
2019-07-01,"Pornography offences",58
2019-08-01,"Pornography offences",81
2019-09-01,"Pornography offences",68
2019-10-01,"Pornography offences",47
2019-11-01,"Pornography offences",68
2019-12-01,"Pornography offences",44
2020-01-01,"Pornography offences",36
2020-02-01,"Pornography offences",65
2020-03-01,"Pornography offences",71
2020-04-01,"Pornography offences",51
2020-05-01,"Pornography offences",70
2020-06-01,"Pornography offences",104
2020-07-01,"Pornography offences",74
2020-08-01,"Pornography offences",90
2020-09-01,"Pornography offences",105
2020-10-01,"Pornography offences",84
2020-11-01,"Pornography offences",81
2020-12-01,"Pornography offences",65
2021-01-01,"Pornography offences",67
2021-02-01,"Pornography offences",88
2021-03-01,"Pornography offences",82
2021-04-01,"Pornography offences",44
2021-05-01,"Pornography offences",96
2021-06-01,"Pornography offences",78
2021-07-01,"Pornography offences",60
2021-08-01,"Pornography offences",78
2021-09-01,"Pornography offences",66
2021-10-01,"Pornography offences",75
2021-11-01,"Pornography offences",82
2021-12-01,"Pornography offences",67
2022-01-01,"Pornography offences",72
2022-02-01,"Pornography offences",90
2022-03-01,"Pornography offences",120
2022-04-01,"Pornography offences",52
2022-05-01,"Pornography offences",118
2022-06-01,"Pornography offences",87
2022-07-01,"Pornography offences",76
2022-08-01,"Pornography offences",90
2022-09-01,"Pornography offences",94
2022-10-01,"Pornography offences",100
2022-11-01,"Pornography offences",122
2022-12-01,"Pornography offences",91
2023-01-01,"Pornography offences",62
2023-02-01,"Pornography offences",72
2023-03-01,"Pornography offences",123
2023-04-01,"Pornography offences",70
2023-05-01,"Pornography offences",92
2023-06-01,"Pornography offences",130
2023-07-01,"Pornography offences",101
2023-08-01,"Pornography offences",114
2023-09-01,"Pornography offences",121
2023-10-01,"Pornography offences",133
2023-11-01,"Pornography offences",99
2023-12-01,"Pornography offences",78
1995-01-01,"Prohibited and regulated weapons offences",275
1995-02-01,"Prohibited and regulated weapons offences",283
1995-03-01,"Prohibited and regulated weapons offences",329
1995-04-01,"Prohibited and regulated weapons offences",357
1995-05-01,"Prohibited and regulated weapons offences",300
1995-06-01,"Prohibited and regulated weapons offences",346
1995-07-01,"Prohibited and regulated weapons offences",392
1995-08-01,"Prohibited and regulated weapons offences",348
1995-09-01,"Prohibited and regulated weapons offences",304
