"fecha","Region","Age","Rate"
1977-01-01,"South Australia","30",86.2
1978-01-01,"South Australia","30",91.9
1979-01-01,"South Australia","30",90.3
1980-01-01,"South Australia","30",90.4
1981-01-01,"South Australia","30",94.8
1982-01-01,"South Australia","30",98.5
1983-01-01,"South Australia","30",103.6
1984-01-01,"South Australia","30",110.7
1985-01-01,"South Australia","30",114.3
1986-01-01,"South Australia","30",111.1
1987-01-01,"South Australia","30",108.8
1988-01-01,"South Australia","30",109.5
1989-01-01,"South Australia","30",114.5
1990-01-01,"South Australia","30",118.7
1991-01-01,"South Australia","30",116.3
1992-01-01,"South Australia","30",123.7
1993-01-01,"South Australia","30",133.5
1994-01-01,"South Australia","30",129
1995-01-01,"South Australia","30",131.6
1996-01-01,"South Australia","30",127.6
1997-01-01,"South Australia","30",129.3
1998-01-01,"South Australia","30",126.9
1999-01-01,"South Australia","30",130.8
2000-01-01,"South Australia","30",125.5
2001-01-01,"South Australia","30",117.6
2002-01-01,"South Australia","30",120.4
2003-01-01,"South Australia","30",118.1
2004-01-01,"South Australia","30",118.9
2005-01-01,"South Australia","30",132.4
2006-01-01,"South Australia","30",130.3
2007-01-01,"South Australia","30",135.3
2008-01-01,"South Australia","30",140.4
2009-01-01,"South Australia","30",130.7
2010-01-01,"South Australia","30",131.2
2011-01-01,"South Australia","30",126.5
2012-01-01,"South Australia","30",129.1
2013-01-01,"South Australia","30",131.8
2014-01-01,"South Australia","30",133.2
2015-01-01,"South Australia","30",126.5
2016-01-01,"South Australia","30",128.6
2017-01-01,"South Australia","30",121.5
2018-01-01,"South Australia","30",122.5
2019-01-01,"South Australia","30",124.6
2020-01-01,"South Australia","30",112.3
2021-01-01,"South Australia","30",123.9
2022-01-01,"South Australia","30",117
1975-01-01,"Tasmania","30",91.9
1976-01-01,"Tasmania","30",81.2
1977-01-01,"Tasmania","30",86.1
1978-01-01,"Tasmania","30",87.7
1979-01-01,"Tasmania","30",95.9
1980-01-01,"Tasmania","30",89.1
1981-01-01,"Tasmania","30",100.8
1982-01-01,"Tasmania","30",112.4
1983-01-01,"Tasmania","30",106.7
1984-01-01,"Tasmania","30",103.7
1985-01-01,"Tasmania","30",125.2
1986-01-01,"Tasmania","30",110.8
1987-01-01,"Tasmania","30",107.9
1988-01-01,"Tasmania","30",120.2
1989-01-01,"Tasmania","30",115.1
1990-01-01,"Tasmania","30",132.5
1991-01-01,"Tasmania","30",122.2
1992-01-01,"Tasmania","30",112.7
1993-01-01,"Tasmania","30",114.4
1994-01-01,"Tasmania","30",126.7
1995-01-01,"Tasmania","30",126
1996-01-01,"Tasmania","30",121.9
1997-01-01,"Tasmania","30",123.9
1998-01-01,"Tasmania","30",117.7
1999-01-01,"Tasmania","30",124
2000-01-01,"Tasmania","30",115.4
2001-01-01,"Tasmania","30",126.6
2002-01-01,"Tasmania","30",123.8
2003-01-01,"Tasmania","30",127.4
2004-01-01,"Tasmania","30",129.5
2005-01-01,"Tasmania","30",143.4
2006-01-01,"Tasmania","30",129.3
2007-01-01,"Tasmania","30",139.4
2008-01-01,"Tasmania","30",134.3
2009-01-01,"Tasmania","30",131
2010-01-01,"Tasmania","30",127.1
2011-01-01,"Tasmania","30",135.7
2012-01-01,"Tasmania","30",129.1
2013-01-01,"Tasmania","30",124.4
2014-01-01,"Tasmania","30",117.6
2015-01-01,"Tasmania","30",125.8
2016-01-01,"Tasmania","30",118.3
2017-01-01,"Tasmania","30",111.8
2018-01-01,"Tasmania","30",111
2019-01-01,"Tasmania","30",113.7
2020-01-01,"Tasmania","30",96.8
2021-01-01,"Tasmania","30",122
2022-01-01,"Tasmania","30",99.8
1975-01-01,"Victoria","30",110
1976-01-01,"Victoria","30",109.5
1977-01-01,"Victoria","30",104.4
1978-01-01,"Victoria","30",106.9
1979-01-01,"Victoria","30",111.4
1980-01-01,"Victoria","30",113.5
1981-01-01,"Victoria","30",114.1
1982-01-01,"Victoria","30",118.8
1983-01-01,"Victoria","30",114.4
1984-01-01,"Victoria","30",123.3
1985-01-01,"Victoria","30",129.1
1986-01-01,"Victoria","30",123.9
1987-01-01,"Victoria","30",129.2
1988-01-01,"Victoria","30",135.7
1989-01-01,"Victoria","30",131.3
1990-01-01,"Victoria","30",138.4
1991-01-01,"Victoria","30",133.8
1992-01-01,"Victoria","30",133.7
1993-01-01,"Victoria","30",136.2
1994-01-01,"Victoria","30",134.1
1995-01-01,"Victoria","30",135.6
1996-01-01,"Victoria","30",132.9
1997-01-01,"Victoria","30",133.1
1998-01-01,"Victoria","30",130.4
1999-01-01,"Victoria","30",126.8
2000-01-01,"Victoria","30",123.8
2001-01-01,"Victoria","30",117.4
2002-01-01,"Victoria","30",125.6
2003-01-01,"Victoria","30",126.2
2004-01-01,"Victoria","30",128.6
2005-01-01,"Victoria","30",125.2
2006-01-01,"Victoria","30",128.5
2007-01-01,"Victoria","30",135.1
2008-01-01,"Victoria","30",131.6
2009-01-01,"Victoria","30",128.4
2010-01-01,"Victoria","30",123.4
2011-01-01,"Victoria","30",122.1
2012-01-01,"Victoria","30",133.3
2013-01-01,"Victoria","30",122.7
2014-01-01,"Victoria","30",118.7
2015-01-01,"Victoria","30",116.6
2016-01-01,"Victoria","30",124.2
2017-01-01,"Victoria","30",122.9
2018-01-01,"Victoria","30",113.2
2019-01-01,"Victoria","30",107.6
2020-01-01,"Victoria","30",101.1
2021-01-01,"Victoria","30",109.4
2022-01-01,"Victoria","30",106.4
1975-01-01,"Western Australia","30",102.3
1976-01-01,"Western Australia","30",104.1
1977-01-01,"Western Australia","30",100.1
1978-01-01,"Western Australia","30",93.6
1979-01-01,"Western Australia","30",101.4
1980-01-01,"Western Australia","30",104.1
1981-01-01,"Western Australia","30",109.2
1982-01-01,"Western Australia","30",103.6
1983-01-01,"Western Australia","30",110.1
1984-01-01,"Western Australia","30",108.3
1985-01-01,"Western Australia","30",121.6
1986-01-01,"Western Australia","30",120
1987-01-01,"Western Australia","30",122.5
1988-01-01,"Western Australia","30",129.9
1989-01-01,"Western Australia","30",134.4
1990-01-01,"Western Australia","30",130.5
1991-01-01,"Western Australia","30",127.1
1992-01-01,"Western Australia","30",128.5
1993-01-01,"Western Australia","30",134.1
1994-01-01,"Western Australia","30",127.4
1995-01-01,"Western Australia","30",129.9
1996-01-01,"Western Australia","30",124.4
1997-01-01,"Western Australia","30",129.3
1998-01-01,"Western Australia","30",124.1
1999-01-01,"Western Australia","30",127.1
2000-01-01,"Western Australia","30",128
2001-01-01,"Western Australia","30",119.3
2002-01-01,"Western Australia","30",121.9
2003-01-01,"Western Australia","30",120.6
2004-01-01,"Western Australia","30",122.6
2005-01-01,"Western Australia","30",126.2
2006-01-01,"Western Australia","30",132.2
2007-01-01,"Western Australia","30",132.8
2008-01-01,"Western Australia","30",138.1
2009-01-01,"Western Australia","30",129.4
2010-01-01,"Western Australia","30",126.2
2011-01-01,"Western Australia","30",125.2
2012-01-01,"Western Australia","30",129.5
2013-01-01,"Western Australia","30",123.8
2014-01-01,"Western Australia","30",128.3
2015-01-01,"Western Australia","30",122.4
2016-01-01,"Western Australia","30",126.1
2017-01-01,"Western Australia","30",120.8
2018-01-01,"Western Australia","30",118.3
2019-01-01,"Western Australia","30",120
2020-01-01,"Western Australia","30",114.8
2021-01-01,"Western Australia","30",124.8
2022-01-01,"Western Australia","30",113.2
1975-01-01,"Australia","31",83.7
1976-01-01,"Australia","31",85.1
1977-01-01,"Australia","31",86.2
1978-01-01,"Australia","31",82.7
1979-01-01,"Australia","31",86.6
1980-01-01,"Australia","31",86.5
1981-01-01,"Australia","31",93.2
1982-01-01,"Australia","31",94.3
1983-01-01,"Australia","31",97.4
1984-01-01,"Australia","31",96.8
1985-01-01,"Australia","31",105
1986-01-01,"Australia","31",105.7
1987-01-01,"Australia","31",103.5
1988-01-01,"Australia","31",108.6
1989-01-01,"Australia","31",111
1990-01-01,"Australia","31",117.2
1991-01-01,"Australia","31",114.5
1992-01-01,"Australia","31",117.8
1993-01-01,"Australia","31",120.5
1994-01-01,"Australia","31",120.2
1995-01-01,"Australia","31",120.2
1996-01-01,"Australia","31",121.3
1997-01-01,"Australia","31",119.2
1998-01-01,"Australia","31",120.9
1999-01-01,"Australia","31",120.9
2000-01-01,"Australia","31",121.3
2001-01-01,"Australia","31",119.4
2002-01-01,"Australia","31",120
2003-01-01,"Australia","31",124.6
2004-01-01,"Australia","31",124.1
2005-01-01,"Australia","31",129.6
2006-01-01,"Australia","31",132.2
2007-01-01,"Australia","31",139.9
2008-01-01,"Australia","31",140.4
2009-01-01,"Australia","31",135
2010-01-01,"Australia","31",135.1
2011-01-01,"Australia","31",134.7
2012-01-01,"Australia","31",133.3
2013-01-01,"Australia","31",134.1
2014-01-01,"Australia","31",127.4
2015-01-01,"Australia","31",127.7
2016-01-01,"Australia","31",131.1
2017-01-01,"Australia","31",124.6
2018-01-01,"Australia","31",126
2019-01-01,"Australia","31",123.6
2020-01-01,"Australia","31",117.6
2021-01-01,"Australia","31",126.3
2022-01-01,"Australia","31",118.2
1975-01-01,"Australian Capital Territory","31",93.6
1976-01-01,"Australian Capital Territory","31",104.3
1977-01-01,"Australian Capital Territory","31",112
1978-01-01,"Australian Capital Territory","31",108.8
1979-01-01,"Australian Capital Territory","31",109.2
1980-01-01,"Australian Capital Territory","31",101
1981-01-01,"Australian Capital Territory","31",108.8
1982-01-01,"Australian Capital Territory","31",103.5
1983-01-01,"Australian Capital Territory","31",116.8
1984-01-01,"Australian Capital Territory","31",118.5
1985-01-01,"Australian Capital Territory","31",107
1986-01-01,"Australian Capital Territory","31",117.2
1987-01-01,"Australian Capital Territory","31",104.6
1988-01-01,"Australian Capital Territory","31",120.2
1989-01-01,"Australian Capital Territory","31",113.8
1990-01-01,"Australian Capital Territory","31",117.4
1991-01-01,"Australian Capital Territory","31",123
1992-01-01,"Australian Capital Territory","31",129.2
1993-01-01,"Australian Capital Territory","31",115.9
1994-01-01,"Australian Capital Territory","31",125.6
1995-01-01,"Australian Capital Territory","31",118
1996-01-01,"Australian Capital Territory","31",115.7
1997-01-01,"Australian Capital Territory","31",118.1
1998-01-01,"Australian Capital Territory","31",114.5
1999-01-01,"Australian Capital Territory","31",114.5
2000-01-01,"Australian Capital Territory","31",108.7
2001-01-01,"Australian Capital Territory","31",121.9
2002-01-01,"Australian Capital Territory","31",117
2003-01-01,"Australian Capital Territory","31",131.4
2004-01-01,"Australian Capital Territory","31",116.9
2005-01-01,"Australian Capital Territory","31",130.6
2006-01-01,"Australian Capital Territory","31",138.4
2007-01-01,"Australian Capital Territory","31",136
2008-01-01,"Australian Capital Territory","31",138.4
2009-01-01,"Australian Capital Territory","31",139.4
2010-01-01,"Australian Capital Territory","31",132.2
2011-01-01,"Australian Capital Territory","31",138
2012-01-01,"Australian Capital Territory","31",148.3
2013-01-01,"Australian Capital Territory","31",130.9
2014-01-01,"Australian Capital Territory","31",140.9
2015-01-01,"Australian Capital Territory","31",131.7
2016-01-01,"Australian Capital Territory","31",126.6
2017-01-01,"Australian Capital Territory","31",128.8
2018-01-01,"Australian Capital Territory","31",114.1
2019-01-01,"Australian Capital Territory","31",123.8
2020-01-01,"Australian Capital Territory","31",119.9
2021-01-01,"Australian Capital Territory","31",116.8
2022-01-01,"Australian Capital Territory","31",113.4
1975-01-01,"New South Wales","31",85.4
1976-01-01,"New South Wales","31",87.4
1977-01-01,"New South Wales","31",88.6
1978-01-01,"New South Wales","31",85.2
1979-01-01,"New South Wales","31",88.9
1980-01-01,"New South Wales","31",89.1
1981-01-01,"New South Wales","31",95.2
1982-01-01,"New South Wales","31",98
1983-01-01,"New South Wales","31",98.2
1984-01-01,"New South Wales","31",97.5
1985-01-01,"New South Wales","31",112.2
1986-01-01,"New South Wales","31",106.6
1987-01-01,"New South Wales","31",106.3
1988-01-01,"New South Wales","31",106.8
1989-01-01,"New South Wales","31",111.4
1990-01-01,"New South Wales","31",118.4
1991-01-01,"New South Wales","31",116.6
1992-01-01,"New South Wales","31",119.3
1993-01-01,"New South Wales","31",123.8
1994-01-01,"New South Wales","31",119.1
1995-01-01,"New South Wales","31",122.3
1996-01-01,"New South Wales","31",120.9
1997-01-01,"New South Wales","31",119.3
1998-01-01,"New South Wales","31",119.8
1999-01-01,"New South Wales","31",123.6
2000-01-01,"New South Wales","31",126
2001-01-01,"New South Wales","31",118.4
2002-01-01,"New South Wales","31",120.5
2003-01-01,"New South Wales","31",125.7
2004-01-01,"New South Wales","31",124.4
2005-01-01,"New South Wales","31",133.3
2006-01-01,"New South Wales","31",136.4
2007-01-01,"New South Wales","31",142.4
2008-01-01,"New South Wales","31",142.3
2009-01-01,"New South Wales","31",136.4
2010-01-01,"New South Wales","31",142.2
2011-01-01,"New South Wales","31",137.2
2012-01-01,"New South Wales","31",132.3
2013-01-01,"New South Wales","31",139.7
2014-01-01,"New South Wales","31",123.3
2015-01-01,"New South Wales","31",129.4
2016-01-01,"New South Wales","31",127.4
2017-01-01,"New South Wales","31",123.8
2018-01-01,"New South Wales","31",134.6
2019-01-01,"New South Wales","31",125.6
2020-01-01,"New South Wales","31",121.1
2021-01-01,"New South Wales","31",131.4
2022-01-01,"New South Wales","31",123.1
1975-01-01,"Northern Territory","31",99
1976-01-01,"Northern Territory","31",94.1
1977-01-01,"Northern Territory","31",102.3
1978-01-01,"Northern Territory","31",91
1979-01-01,"Northern Territory","31",86.8
1980-01-01,"Northern Territory","31",75.7
1981-01-01,"Northern Territory","31",117.2
1982-01-01,"Northern Territory","31",91.5
1983-01-01,"Northern Territory","31",104.3
1984-01-01,"Northern Territory","31",97.2
1985-01-01,"Northern Territory","31",105.2
1986-01-01,"Northern Territory","31",87.1
1987-01-01,"Northern Territory","31",87.2
1988-01-01,"Northern Territory","31",78.5
1989-01-01,"Northern Territory","31",96.1
1990-01-01,"Northern Territory","31",121.1
1991-01-01,"Northern Territory","31",113.8
1992-01-01,"Northern Territory","31",85.7
1993-01-01,"Northern Territory","31",99.6
1994-01-01,"Northern Territory","31",108.5
1995-01-01,"Northern Territory","31",120.7
1996-01-01,"Northern Territory","31",94.9
1997-01-01,"Northern Territory","31",99
1998-01-01,"Northern Territory","31",108
1999-01-01,"Northern Territory","31",113.7
2000-01-01,"Northern Territory","31",101.8
2001-01-01,"Northern Territory","31",124
2002-01-01,"Northern Territory","31",95.8
2003-01-01,"Northern Territory","31",108.9
2004-01-01,"Northern Territory","31",106.1
2005-01-01,"Northern Territory","31",105
2006-01-01,"Northern Territory","31",112.9
2007-01-01,"Northern Territory","31",102.4
2008-01-01,"Northern Territory","31",125.1
2009-01-01,"Northern Territory","31",110.4
2010-01-01,"Northern Territory","31",118.9
2011-01-01,"Northern Territory","31",117.3
2012-01-01,"Northern Territory","31",118.5
2013-01-01,"Northern Territory","31",107.9
2014-01-01,"Northern Territory","31",112.6
2015-01-01,"Northern Territory","31",106.8
2016-01-01,"Northern Territory","31",115.5
2017-01-01,"Northern Territory","31",114.9
2018-01-01,"Northern Territory","31",99.4
2019-01-01,"Northern Territory","31",101.2
2020-01-01,"Northern Territory","31",104.1
2021-01-01,"Northern Territory","31",100.7
2022-01-01,"Northern Territory","31",92
1975-01-01,"Queensland","31",80.6
1976-01-01,"Queensland","31",82
1977-01-01,"Queensland","31",82.2
1978-01-01,"Queensland","31",79.1
1979-01-01,"Queensland","31",85.1
1980-01-01,"Queensland","31",81.9
1981-01-01,"Queensland","31",89
1982-01-01,"Queensland","31",91.4
1983-01-01,"Queensland","31",94.4
1984-01-01,"Queensland","31",93.2
1985-01-01,"Queensland","31",97.4
1986-01-01,"Queensland","31",101.8
1987-01-01,"Queensland","31",96.6
1988-01-01,"Queensland","31",101.9
1989-01-01,"Queensland","31",107
1990-01-01,"Queensland","31",110.7
1991-01-01,"Queensland","31",112.4
1992-01-01,"Queensland","31",116.9
1993-01-01,"Queensland","31",116.7
1994-01-01,"Queensland","31",116.4
1995-01-01,"Queensland","31",113.1
1996-01-01,"Queensland","31",117.3
1997-01-01,"Queensland","31",116.7
1998-01-01,"Queensland","31",114.9
1999-01-01,"Queensland","31",114.9
2000-01-01,"Queensland","31",115.5
2001-01-01,"Queensland","31",117.7
2002-01-01,"Queensland","31",115.3
2003-01-01,"Queensland","31",120.1
2004-01-01,"Queensland","31",119.8
2005-01-01,"Queensland","31",125.2
2006-01-01,"Queensland","31",125.6
2007-01-01,"Queensland","31",139.3
2008-01-01,"Queensland","31",137.3
2009-01-01,"Queensland","31",138.4
2010-01-01,"Queensland","31",131.6
2011-01-01,"Queensland","31",130.8
2012-01-01,"Queensland","31",130.9
2013-01-01,"Queensland","31",134.6
2014-01-01,"Queensland","31",129.1
2015-01-01,"Queensland","31",127.7
2016-01-01,"Queensland","31",125
2017-01-01,"Queensland","31",121.8
2018-01-01,"Queensland","31",120.6
2019-01-01,"Queensland","31",118.3
2020-01-01,"Queensland","31",118.7
2021-01-01,"Queensland","31",127.9
2022-01-01,"Queensland","31",116.9
1975-01-01,"South Australia","31",76.1
1976-01-01,"South Australia","31",69.9
1977-01-01,"South Australia","31",72.4
1978-01-01,"South Australia","31",66.3
1979-01-01,"South Australia","31",72.8
1980-01-01,"South Australia","31",73.6
1981-01-01,"South Australia","31",79.4
1982-01-01,"South Australia","31",80
1983-01-01,"South Australia","31",87.7
1984-01-01,"South Australia","31",90.5
1985-01-01,"South Australia","31",93.3
1986-01-01,"South Australia","31",99.8
